name ra dec discovery_date 2d_probability dl dl_err mpc mpc_ra mpc_dec gaia gaia_ra gaia_dec ps1dr2 ps1dr2_ra ps1dr2_dec asassn asassn_ra asassn_dec mw_ebv spec_ra spec_dec spec_z spec_z_err ps1strm_ra ps1strm_dec ps1strm_z ps1strm_z_err 2mpz_ra 2mpz_dec 2mpz_z 2mpz_z_err legacy_ra legacy_dec legacy_z legacy_z_err use_redshift dm dm_err g_absmag g_absmag_err g_absmag_date g_var g_var_err gp_absmag gp_absmag_err gp_absmag_date gp_var gp_var_err i_absmag i_absmag_err i_absmag_date i_var i_var_err ip_absmag ip_absmag_err ip_absmag_date ip_var ip_var_err orange-ATLAS_absmag orange-ATLAS_absmag_err orange-ATLAS_absmag_date orange-ATLAS_var orange-ATLAS_var_err r_absmag r_absmag_err r_absmag_date r_var r_var_err rp_absmag rp_absmag_err rp_absmag_date rp_var rp_var_err u_absmag u_absmag_err u_absmag_date u_var u_var_err up_absmag up_absmag_err up_absmag_date up_var up_var_err w_absmag w_absmag_err w_absmag_date w_var w_var_err z_absmag z_absmag_err z_absmag_date z_var z_var_err classification mpc_mask gaia_mask ps1dr2_mask asassn_mask spec_mask ps1strm_mask 2mpz_mask legacy_mask redshift_mask class_mask time_mask prob_mask
2019efq 245.5951875 28.8546027777778 "2019-04-27 09:48:57" 0.808572357571121 50.62169943095371 17.261819572721215 -- nan nan -- nan nan -- nan nan -- nan nan 0.03409751504659653 nan nan nan nan nan nan nan nan nan nan nan nan 245.59466794574456 28.854784496855224 0.21295654773712158 0.0453810840845108 legacy 40.177068175769655 0.47342301683078203 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019efo 241.139325 32.5634277777778 "2019-04-25 14:51:21" 0.8010824648824697 165.89231375054308 39.2535432514755 -- nan nan -- nan nan -- nan nan -- nan nan 0.03839663043618202 nan nan nan nan nan nan nan nan nan nan nan nan 241.13962891936444 32.55785553386834 0.0139705128967762 0.04020696505904198 legacy 33.9790039761894 6.250269844704257 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019efm 238.7597375 31.2764361111111 "2019-04-25 14:42:43" 0.6698582245635866 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 0.025847995653748512 nan nan nan nan nan nan nan nan nan nan nan nan 238.75953645924662 31.275193012784538 0.17407062649726868 0.038706958293914795 legacy 39.690033257252715 0.49310250615384654 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019efl 236.0673 33.7535944444444 "2019-04-25 12:54:43" 0.6818447503187604 112.72548967746305 29.797798949765603 -- nan nan -- nan nan -- nan nan -- nan nan 0.029659422114491463 236.06783 33.75247 0.054794 5.4794000000000004e-05 nan nan nan nan nan nan nan nan 236.06734307892899 33.753578283530324 0.340302973985672 0.2709423303604126 spec 37.01133896990477 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False True True False False False
2019efj 229.837316666667 27.1238 "2019-04-25 14:35:31" 0.6877714923218337 40.48638294210578 7.0983615624664695 -- nan nan -- nan nan -- nan nan -- nan nan 0.0340871587395668 nan nan nan nan nan nan nan nan nan nan nan nan 229.83427285963668 27.12246188704034 0.012398282065987587 0.027743898332118988 legacy 33.717177983254935 4.86017775658476 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019efh 226.838204166667 31.2279638888889 "2019-04-25 14:48:28" 0.4149624795722727 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 0.020860742777585983 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 35.72276909416438 0.5693297997063235 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019efg 252.448866666667 8.12211666666667 "2019-04-27 10:42:14" 0.11323934150339077 166.04352685793575 47.60798074313175 -- nan nan -- nan nan -- nan nan -- nan nan 0.10245807468891144 nan nan nan nan nan nan nan nan nan nan nan nan 252.449856464196 8.12240789681731 0.015486346557736397 0.02896909974515438 legacy 34.20516096634025 4.063233913168784 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019eff 248.4131 13.9101666666667 "2019-04-25 13:59:31" 0.08282504775033142 64.90117862632302 17.742723738996325 -- nan nan -- nan nan -- nan nan -- nan nan 0.058634016662836075 248.41348 13.90657 0.052818 5.2817999999999995e-05 nan nan nan nan nan nan nan nan 248.41318666038964 13.91018947985133 0.1137598305940628 0.4590841233730316 spec 36.9285388600982 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "SN IIb" False False False False True False False False True True False False
2019efe 251.770708333333 10.9254666666667 "2019-04-25 12:48:57" 0.24772335696276812 38.64501098642291 7.300495829557969 -- nan nan -- nan nan -- nan nan -- nan nan 0.05101527273654938 nan nan nan nan nan nan nan nan nan nan nan nan 251.77051918616394 10.92515489888813 0.271818071603775 0.12254501134157181 legacy 40.776740984590674 0.9840689980346641 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019efd 251.183991666667 8.95504722222222 "2019-04-25 13:52:19" 0.110100417715534 149.30050151218808 59.84654887434575 -- nan nan -- nan nan 118742511839326557 251.18397642 8.95505003 -- nan nan 0.07078332453966141 nan nan nan nan nan nan nan nan nan nan nan nan 251.18236521758328 8.949512426410504 0.005154678598046303 0.008345191366970539 legacy 31.799451576672425 3.5169368737240285 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False True False False False False False False False False False
2019een 357.583583333333 -38.8763694444444 "2019-04-25 23:00:57" 0.9333933980336342 45.60585829330786 14.613628961727326 -- nan nan -- nan nan -- nan nan -- nan nan 0.011873394250869751 nan nan nan nan nan nan nan nan nan nan nan nan 357.58319966376246 -38.876374204754455 0.12723438441753387 0.020460287109017372 legacy 38.94654383933904 0.36322647038369216 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019edf 240.457979166667 22.0048472222222 "2019-04-25 13:20:38" 0.572044178661597 69.35181972662224 24.305809194972543 -- nan nan -- nan nan -- nan nan -- nan nan 0.05980038642883301 nan nan nan nan nan nan nan nan nan nan nan nan 240.45794092879802 22.004771810118648 0.2105143517255783 0.05487833544611931 legacy 40.14900748476453 0.574839227531437 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "SN Ia" False False False False False False False True True True False False
2019ede 231.086679166667 29.5025166666667 "2019-04-25 13:13:26" 0.36383822791214804 inf 1.0 -- nan nan -- nan nan -- nan nan -- nan nan 0.024684138596057892 nan nan nan nan nan nan nan nan nan nan nan nan 231.0864816291315 29.50257084030947 0.13278166949748993 0.043355658650398254 legacy 39.046876656551916 0.7160427765466765 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019edd 229.265658333333 29.9593833333333 "2019-04-25 12:51:50" 0.39045043784885247 41.971841527188225 14.415396866834904 -- nan nan -- nan nan -- nan nan -- nan nan 0.023984281346201897 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 33.11479012215358 0.7458007446478784 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019edc 231.0581375 28.9132944444444 "2019-04-25 13:13:26" 0.3853469001989366 50.62169943095371 17.261819572721215 -- nan nan -- nan nan -- nan nan -- nan nan 0.023913400247693062 231.05598 28.91261 0.07498 7.498e-05 nan nan nan nan nan nan nan nan 231.05597968628808 28.9125703779478 0.07066294550895691 0.011132080107927322 spec 37.72301068176601 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False True True False False False
2019edb 247.971483333333 31.5108444444444 "2019-04-25 13:01:55" 0.9037555127800668 108.86010126892597 34.164598996761676 -- nan nan -- nan nan -- nan nan -- nan nan 0.024419516324996948 nan nan nan nan nan nan nan nan nan nan nan nan 247.97169309901764 31.510287233906116 0.2643930912017822 0.13635922968387604 legacy 40.708101648998884 1.124380029784991 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019eda 246.395570833333 34.1446805555556 "2019-04-25 13:03:21" 0.8853772494837187 141.0160609181921 39.45748608800251 -- nan nan -- nan nan -- nan nan -- nan nan 0.019750863313674927 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 35.74634289557882 0.6075962246611977 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ecz 245.211591666667 28.6033888888889 "2019-04-25 13:09:07" 0.8085627222829692 116.27891587780029 56.055062279894784 -- nan nan -- nan nan -- nan nan -- nan nan 0.04654793441295624 nan nan nan nan nan nan nan nan nan nan nan nan 245.21126612865862 28.60306838285545 0.12531594932079315 0.03171159327030182 legacy 38.91088846617179 0.5585228896101111 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ecy 243.5838625 31.3556611111111 "2019-04-25 13:01:55" 0.8627909232983694 139.50453738359792 31.904689641264863 -- nan nan -- nan nan -- nan nan -- nan nan 0.029674965888261795 nan nan nan nan nan nan nan nan nan nan nan nan 243.58409419423316 31.3556801264304 0.13371720910072327 0.34541815519332886 legacy 39.06340930113893 5.610235506347616 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ecl 237.049433333333 29.2019777777778 "2019-04-25 09:54:43" 0.21916909401526163 44.118644559704464 7.469813337318451 -- nan nan -- nan nan -- nan nan -- nan nan 0.030657721683382988 nan nan nan nan nan nan nan nan nan nan nan nan 237.04978990295544 29.20216163903024 0.08290618658065796 0.032367441803216934 legacy 37.95299524967044 0.8536428499792916 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019eck 236.102254166667 32.6864083333333 "2019-04-25 09:51:50" 0.6156841035825239 160.38887831384483 42.53651913049378 -- nan nan -- nan nan -- nan nan -- nan nan 0.028141846880316734 nan nan nan nan nan nan nan nan nan nan nan nan 236.10870318699824 32.68202872437529 0.1716199368238449 0.11720048636198044 legacy 39.65605453144835 1.4862817263912933 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ecj 236.425941666667 31.5451222222222 "2019-04-25 09:51:50" 0.583808789231631 142.9030204180733 33.91997204372356 -- nan nan -- nan nan -- nan nan -- nan nan 0.034395717084407806 236.42542 31.54352 0.107938 0.00010793800000000001 nan nan nan nan nan nan nan nan 236.42854640689606 31.549741597444378 0.005681656301021576 0.011630697175860405 spec 38.5622592060013 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False False True False False False
2019eci 234.49601249999998 33.21642777777778 "2019-04-25 09:50:24" 0.6301790299386031 142.00853781399175 36.043793687237745 -- nan nan -- nan nan -- nan nan -- nan nan 0.03526812046766281 nan nan nan nan nan nan nan nan nan nan nan nan 234.49253376443212 33.211380517978604 0.033265620470047 0.10076210647821426 legacy 35.89400005087011 6.578184204953318 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ech 235.474220833333 26.9869444444444 "2019-04-25 09:54:43" 0.2926464085103627 43.20122533599347 8.447501840672649 -- nan nan -- nan nan -- nan nan -- nan nan 0.036012712866067886 nan nan nan nan nan nan nan nan nan nan nan nan 235.4741765468116 26.986765493257746 0.0861310064792633 0.4970570206642151 legacy 38.04061144435973 12.53183739886089 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ecg 233.758820833333 31.1340361111111 "2019-04-25 12:56:09" 0.28420516555458364 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 0.025558918714523315 nan nan nan nan nan nan nan nan nan nan nan nan 233.75728923900078 31.134505134329864 0.04938609525561333 0.3298003673553467 legacy 36.777343394106516 14.501435835317215 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ecf 234.3439375 31.5901194444444 "2019-04-25 09:51:50" 0.3392906684664181 108.86010126892597 34.164598996761676 -- nan nan -- nan nan -- nan nan -- nan nan 0.023048128932714462 nan nan nan nan nan nan nan nan nan nan nan nan 234.34403692913912 31.590215675212534 0.3310999870300293 0.10791841894388199 legacy 41.270113153994934 0.7147971026619625 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ece 233.2273375 33.4835722222222 "2019-04-25 09:50:24" 0.4919094990860412 140.68396370421436 38.60954488392028 -- nan nan -- nan nan -- nan nan -- nan nan 0.02922176383435726 233.2276 33.48209 0.083324 8.332399999999999e-05 nan nan nan nan nan nan nan nan 233.22756575249298 33.48207225113617 0.07951731979846954 0.03562719002366066 spec 37.964528189378576 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False False True False False False
2019ecd 233.685708333333 27.50535 "2019-04-25 10:06:14" 0.4115713543094217 69.82018045845298 36.40267167669673 -- nan nan -- nan nan -- nan nan -- nan nan 0.03075643815100193 nan nan nan nan nan nan nan nan nan nan nan nan 233.68668236533114 27.498468553333137 0.2600088119506836 0.16760970652103424 legacy 40.666734128715866 1.4033652818927882 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ecc 231.623091666667 31.6631888888889 "2019-04-25 09:50:24" 0.24216853683577555 108.86010126892597 34.164598996761676 -- nan nan -- nan nan -- nan nan -- nan nan 0.024903690442442894 nan nan nan nan nan nan nan nan nan nan nan nan 231.62313463092073 31.663179884380046 0.10007403045892715 0.11440004408359528 legacy 38.386721495750706 2.4843406693220857 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ecb 233.098 31.0720583333333 "2019-04-25 09:48:57" 0.2573964601049413 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 0.025761913508176804 233.09922 31.07152 0.065809 6.5809e-05 nan nan nan nan nan nan nan nan 233.09922063677385 31.071516804745904 0.06740082800388336 0.006740087643265724 spec 37.42591419864931 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False True True False False False
2019eca 231.089258333333 31.1927777777778 "2019-04-25 09:44:38" 0.2488719831910206 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 0.020208630710840225 231.08971 31.19228 0.074843 7.4843e-05 nan nan nan nan nan nan nan nan 231.08969418394383 31.19228695403535 0.06904349476099014 0.015390843152999878 spec 37.71883469354432 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False True True False False False
2019ebz 231.4239125 32.3286166666667 "2019-04-25 09:50:24" 0.3151037027547249 163.40367070274232 38.80578513252285 -- nan nan -- nan nan -- nan nan -- nan nan 0.026232600212097168 nan nan nan nan nan nan nan nan nan nan nan nan 231.4238792248803 32.328583698093695 0.3106352388858795 0.048180509358644485 legacy 41.10970681816692 0.3513341876868048 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019eby 227.5653625 33.0715583333333 "2019-04-25 09:43:12" 0.30235244630268193 124.42841436459967 31.890613428093168 -- nan nan -- nan nan -- nan nan -- nan nan 0.01892058737576008 nan nan nan nan nan nan nan nan nan nan nan nan 227.56439375380924 33.07167773669572 0.11540769040584564 0.01820945180952549 legacy 38.718152752755834 0.35691796649149643 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ebx 229.045191666667 32.7338777777778 "2019-04-25 09:43:12" 0.30092715421337224 157.99731100614582 41.04484952550004 -- nan nan -- nan nan -- nan nan -- nan nan 0.016194218769669533 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 35.99324847828065 0.5641092302220873 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ebw 225.570866666667 31.2476972222222 "2019-04-25 09:43:12" 0.49184171822266015 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 0.017261013388633728 nan nan nan nan nan nan nan nan nan nan nan nan 225.56651542589955 31.245695890386223 0.07242535799741745 0.06789643317461014 legacy 37.64391220659143 2.038139539095977 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ebv 225.671695833333 29.2005277777778 "2019-04-25 09:40:19" 0.8316282994082691 44.118644559704464 7.469813337318451 -- nan nan -- nan nan -- nan nan -- nan nan 0.021732700988650322 nan nan nan nan nan nan nan nan nan nan nan nan 225.6711415499868 29.200159668812578 0.25516006350517273 0.038696493953466415 legacy 40.620229829637786 0.34416447663414335 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ebu 214.955975 33.0060444444444 "2019-04-25 11:02:24" 0.6346453061964636 125.34650492626234 30.945487147760232 -- nan nan -- nan nan -- nan nan -- nan nan 0.013089220970869064 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 35.490561144506685 0.5360920027826175 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ebt 257.899141666667 9.80155 "2019-04-25 12:41:45" 0.8061336348787682 39.08491689029655 6.947176508078508 -- nan nan -- nan nan -- nan nan -- nan nan 0.13266049325466156 nan nan nan nan nan nan nan nan nan nan nan nan 257.8989420176051 9.801305925059971 0.1323786973953247 0.020866654813289642 legacy 39.039721775679375 0.3565944642110494 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ebs 257.492816666667 7.59574444444444 "2019-04-25 12:41:45" 0.8251045449792129 162.00400787000922 39.20425943984123 -- nan nan -- nan nan -- nan nan -- nan nan 0.14372806251049042 nan nan nan nan nan nan nan nan nan nan nan nan 257.4927489137124 7.596204465851118 0.24561013281345367 0.03328614681959152 legacy 40.526207330639295 0.31081344580106157 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False True True False False False
2019ebr 248.860304166667 22.3601555555556 "2019-04-25 14:09:36" 0.7772319174283028 110.98593361935356 37.978303148887996 -- nan nan -- nan nan -- nan nan -- nan nan 0.0537760928273201 248.86021 22.36019 0.152607 0.000152607 nan nan nan nan nan nan nan nan 248.86022297797692 22.3601794651596 0.17203731834888458 0.026676476001739502 spec 39.37596885214666 0.10002357367464325 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False True False False True True False False False
2019ebq 255.3264125 -7.00292222222222 "2019-04-25 12:11:31" 0.28645108438161837 82.2717736489369 17.95977130529309 -- nan nan -- nan nan -- nan nan -- nan nan 0.5745152831077576 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 34.57625430053626 0.4740281968669012 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan Other False False False False False False False False False False False False
2019ebp 254.990633333333 12.1050833333333 "2019-04-25 12:47:31" 0.7903853747635982 56.981330146750395 14.520246073358804 -- nan nan -- nan nan -- nan nan -- nan nan 0.05360451340675354 nan nan nan nan nan nan nan nan nan nan nan nan 254.99119832463623 12.10664853549127 0.04967014119029045 0.00926159042865038 legacy 36.79023734632081 0.4170629073241418 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "SN II" False False False False False False False True True True False False
2019ebo 253.727991666667 4.85877777777778 "2019-04-25 12:31:40" 0.14970804888324096 175.14859044793707 49.839796802714524 -- nan nan -- nan nan -- nan nan -- nan nan 0.11952663958072662 nan nan nan nan nan nan nan nan nan nan nan nan 253.72822797470312 4.858121504933524 0.027517875656485558 0.1761225163936615 legacy 35.47293063745472 13.898420701583886 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
2019ebn 208.6976 44.7742611111111 "2019-04-25 09:57:36" 0.7399830457888487 58.01421755500108 23.497530343488094 -- nan nan -- nan nan -- nan nan -- nan nan 0.010088657960295677 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -- 33.81767219617809 0.8795124947028828 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 False False False False False False False False False False False False
